product_id,city_name,total_periods,active_sales_days,zero_sales_pct,ADI,CV2,mean_non_zero_demand,overall_mean_daily_demand,demand_category
404857,Mumbai,91,27,70.33,3.37,0.125,1.33,0.4,Intermittent
404859,Delhi,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
404859,HR-NCR,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
404859,Mumbai,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
404860,Bengaluru,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
404860,Delhi,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
404860,Mumbai,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
404861,Delhi,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
404862,Delhi,91,33,63.74,2.758,0.405,2.3,0.84,Intermittent
404862,HR-NCR,91,16,82.42,5.688,0.222,1.5,0.26,Intermittent
404862,Mumbai,91,32,64.84,2.844,0.408,1.56,0.55,Intermittent
404983,Bengaluru,91,25,72.53,3.64,0.484,84.92,23.33,Intermittent
404983,Delhi,91,28,69.23,3.25,0.195,368.89,113.51,Intermittent
404983,HR-NCR,91,28,69.23,3.25,0.197,258.32,79.48,Intermittent
404983,Mumbai,91,28,69.23,3.25,0.293,31.36,9.65,Intermittent
405006,Bengaluru,91,14,84.62,6.5,0.094,1.14,0.18,Intermittent
405006,Delhi,91,8,91.21,11.375,0.0,1.0,0.09,Intermittent
405006,HR-NCR,91,5,94.51,18.2,0.0,1.0,0.05,Intermittent
405006,Mumbai,91,6,93.41,15.167,0.102,1.17,0.08,Intermittent
405011,Bengaluru,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
405011,Delhi,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
405011,HR-NCR,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
405011,Mumbai,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
405015,Bengaluru,91,3,96.7,30.333,0.63,5.67,0.19,Lumpy
405015,Delhi,91,8,91.21,11.375,0.51,23.62,2.08,Lumpy
405015,HR-NCR,91,8,91.21,11.375,0.633,5.75,0.51,Lumpy
405015,Mumbai,91,8,91.21,11.375,0.207,30.75,2.7,Intermittent
405018,Bengaluru,91,29,68.13,3.138,0.631,5.72,1.82,Lumpy
405018,Delhi,91,30,67.03,3.033,0.137,13.77,4.54,Intermittent
405018,HR-NCR,91,30,67.03,3.033,0.343,5.93,1.96,Intermittent
405018,Mumbai,91,30,67.03,3.033,0.483,4.0,1.32,Intermittent
405020,Bengaluru,91,30,67.03,3.033,0.227,7.17,2.36,Intermittent
405020,Delhi,91,30,67.03,3.033,0.245,9.7,3.2,Intermittent
405020,HR-NCR,91,29,68.13,3.138,0.495,4.76,1.52,Lumpy
405020,Mumbai,91,27,70.33,3.37,0.764,4.0,1.19,Lumpy
405021,Bengaluru,91,25,72.53,3.64,0.545,5.68,1.56,Lumpy
405021,Delhi,91,30,67.03,3.033,0.106,19.53,6.44,Intermittent
405021,HR-NCR,91,30,67.03,3.033,0.366,7.03,2.32,Intermittent
405021,Mumbai,91,30,67.03,3.033,0.872,5.97,1.97,Lumpy
405023,Bengaluru,91,8,91.21,11.375,0.366,6.75,0.59,Intermittent
405023,Delhi,91,30,67.03,3.033,0.056,175.17,57.75,Intermittent
405023,HR-NCR,91,30,67.03,3.033,0.078,65.7,21.66,Intermittent
405024,Bengaluru,91,30,67.03,3.033,0.177,22.07,7.27,Intermittent
405024,Delhi,91,30,67.03,3.033,0.067,138.4,45.63,Intermittent
405024,HR-NCR,91,30,67.03,3.033,0.113,62.03,20.45,Intermittent
405024,Mumbai,91,30,67.03,3.033,0.101,34.3,11.31,Intermittent
405025,Bengaluru,91,22,75.82,4.136,0.505,4.09,0.99,Lumpy
405025,Delhi,91,30,67.03,3.033,0.227,44.1,14.54,Intermittent
405025,HR-NCR,91,30,67.03,3.033,0.233,15.07,4.97,Intermittent
405025,Mumbai,91,28,69.23,3.25,0.595,3.89,1.2,Lumpy
405026,Bengaluru,91,30,67.03,3.033,0.259,5.93,1.96,Intermittent
405026,Delhi,91,30,67.03,3.033,0.158,28.83,9.51,Intermittent
405026,HR-NCR,91,29,68.13,3.138,0.168,9.45,3.01,Intermittent
405026,Mumbai,91,28,69.23,3.25,0.449,3.46,1.07,Intermittent
405058,Delhi,91,5,94.51,18.2,0.071,248.8,13.67,Intermittent
405058,HR-NCR,91,5,94.51,18.2,0.04,190.2,10.45,Intermittent
405058,Mumbai,91,5,94.51,18.2,0.051,106.6,5.86,Intermittent
405061,Bengaluru,91,19,79.12,4.789,0.891,8.32,1.74,Lumpy
405061,Delhi,91,20,78.02,4.55,0.096,14.3,3.14,Intermittent
405061,HR-NCR,91,15,83.52,6.067,0.281,3.27,0.54,Intermittent
405061,Mumbai,91,20,78.02,4.55,0.435,7.6,1.67,Intermittent
405073,Bengaluru,91,9,90.11,10.111,1.269,6.44,0.64,Lumpy
405073,Delhi,91,19,79.12,4.789,0.277,4.21,0.88,Intermittent
405073,HR-NCR,91,15,83.52,6.067,0.35,5.33,0.88,Intermittent
405073,Mumbai,91,10,89.01,9.1,0.211,1.7,0.19,Intermittent
405074,Bengaluru,91,15,83.52,6.067,2.516,4.53,0.75,Lumpy
405074,Delhi,91,10,89.01,9.1,0.28,1.7,0.19,Intermittent
405074,HR-NCR,91,19,79.12,4.789,2.052,3.37,0.7,Lumpy
405074,Mumbai,91,14,84.62,6.5,0.574,2.79,0.43,Lumpy
405085,Bengaluru,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
405085,Delhi,91,14,84.62,6.5,0.203,1.14,0.18,Intermittent
405085,Mumbai,91,8,91.21,11.375,0.0,1.0,0.09,Intermittent
405097,Bengaluru,91,9,90.11,10.111,0.586,36.11,3.57,Lumpy
405097,Delhi,91,10,89.01,9.1,0.375,126.6,13.91,Intermittent
405097,HR-NCR,91,8,91.21,11.375,0.172,83.0,7.3,Intermittent
405097,Mumbai,91,9,90.11,10.111,0.269,31.56,3.12,Intermittent
405099,Delhi,91,5,94.51,18.2,0.178,38.6,2.12,Intermittent
405099,HR-NCR,91,3,96.7,30.333,0.343,28.67,0.95,Intermittent
405106,Bengaluru,91,30,67.03,3.033,0.393,12.53,4.13,Intermittent
405106,Delhi,91,30,67.03,3.033,0.068,87.57,28.87,Intermittent
405106,HR-NCR,91,30,67.03,3.033,0.092,39.6,13.05,Intermittent
405106,Mumbai,91,30,67.03,3.033,0.16,22.93,7.56,Intermittent
405109,Bengaluru,91,30,67.03,3.033,0.881,84.6,27.89,Lumpy
405109,Delhi,91,28,69.23,3.25,0.653,275.04,84.63,Lumpy
405109,HR-NCR,91,26,71.43,3.5,0.745,176.92,50.55,Lumpy
405109,Mumbai,91,30,67.03,3.033,0.379,194.5,64.12,Intermittent
405114,Delhi,91,30,67.03,3.033,0.091,58.67,19.34,Intermittent
405114,HR-NCR,91,30,67.03,3.033,0.477,22.17,7.31,Intermittent
405213,Bengaluru,91,2,97.8,45.5,0.0,1.0,0.02,Intermittent
405213,Delhi,91,9,90.11,10.111,0.642,3.0,0.3,Lumpy
405213,HR-NCR,91,7,92.31,13.0,0.118,1.86,0.14,Intermittent
405213,Mumbai,91,2,97.8,45.5,0.0,1.0,0.02,Intermittent
405298,Bengaluru,91,71,21.98,1.282,0.362,19.87,15.51,Smooth
405298,Delhi,91,54,40.66,1.685,1.248,8.59,5.1,Lumpy
405298,HR-NCR,91,7,92.31,13.0,0.123,1.29,0.1,Intermittent
405299,Bengaluru,91,11,87.91,8.273,0.107,1.18,0.14,Intermittent
405299,Delhi,91,8,91.21,11.375,0.657,1.62,0.14,Lumpy
405299,HR-NCR,91,12,86.81,7.583,0.065,1.08,0.14,Intermittent
405299,Mumbai,91,9,90.11,10.111,0.477,1.78,0.18,Intermittent
405300,Bengaluru,91,32,64.84,2.844,0.408,1.56,0.55,Intermittent
405300,Delhi,91,13,85.71,7.0,0.236,1.69,0.24,Intermittent
405300,HR-NCR,91,14,84.62,6.5,0.19,1.43,0.22,Intermittent
405300,Mumbai,91,22,75.82,4.136,0.375,1.45,0.35,Intermittent
405301,Bengaluru,91,11,87.91,8.273,0.069,1.09,0.13,Intermittent
405301,Delhi,91,9,90.11,10.111,0.264,1.22,0.12,Intermittent
405301,HR-NCR,91,3,96.7,30.333,0.0,1.0,0.03,Intermittent
405301,Mumbai,91,20,78.02,4.55,0.453,1.7,0.37,Intermittent
405302,Bengaluru,91,11,87.91,8.273,0.227,2.0,0.24,Intermittent
405302,Delhi,91,3,96.7,30.333,0.125,1.33,0.04,Intermittent
405302,HR-NCR,91,6,93.41,15.167,0.24,1.83,0.12,Intermittent
405302,Mumbai,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
405303,Bengaluru,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
405303,Delhi,91,10,89.01,9.1,0.074,1.1,0.12,Intermittent
405303,HR-NCR,91,15,83.52,6.067,0.615,1.6,0.26,Lumpy
405303,Mumbai,91,49,46.15,1.857,0.765,2.49,1.34,Lumpy
405316,Delhi,91,4,95.6,22.75,0.12,1.25,0.05,Intermittent
405316,HR-NCR,91,3,96.7,30.333,0.0,1.0,0.03,Intermittent
405316,Mumbai,91,11,87.91,8.273,0.372,1.91,0.23,Intermittent
405478,Bengaluru,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
405528,Bengaluru,91,4,95.6,22.75,0.12,3.75,0.16,Intermittent
405528,Delhi,91,4,95.6,22.75,0.289,2.75,0.12,Intermittent
405528,HR-NCR,91,5,94.51,18.2,0.631,6.4,0.35,Lumpy
405529,Delhi,91,5,94.51,18.2,0.165,8.6,0.47,Intermittent
405529,HR-NCR,91,5,94.51,18.2,0.112,5.0,0.27,Intermittent
405550,Delhi,91,30,67.03,3.033,0.124,59.8,19.71,Intermittent
405550,HR-NCR,91,30,67.03,3.033,0.398,14.93,4.92,Intermittent
405550,Mumbai,91,30,67.03,3.033,0.438,4.1,1.35,Intermittent
405565,Bengaluru,91,42,53.85,2.167,0.733,10.1,4.66,Lumpy
405565,Delhi,91,58,36.26,1.569,0.736,52.69,33.58,Lumpy
405565,HR-NCR,91,48,47.25,1.896,0.488,23.54,12.42,Intermittent
405565,Mumbai,91,57,37.36,1.596,0.303,15.14,9.48,Intermittent
405568,Bengaluru,91,7,92.31,13.0,0.329,5.14,0.4,Intermittent
405568,Delhi,91,8,91.21,11.375,0.227,10.75,0.95,Intermittent
405568,HR-NCR,91,8,91.21,11.375,0.73,14.62,1.29,Lumpy
405568,Mumbai,91,8,91.21,11.375,0.287,8.75,0.77,Intermittent
405576,Bengaluru,91,35,61.54,2.6,0.415,7.29,2.8,Intermittent
405576,Delhi,91,56,38.46,1.625,0.798,10.18,6.26,Lumpy
405576,HR-NCR,91,48,47.25,1.896,0.606,8.25,4.35,Lumpy
405576,Mumbai,91,39,57.14,2.333,0.43,2.41,1.03,Intermittent
405578,Bengaluru,91,32,64.84,2.844,0.431,2.47,0.87,Intermittent
405578,Delhi,91,35,61.54,2.6,0.601,2.91,1.12,Lumpy
405578,HR-NCR,91,13,85.71,7.0,1.122,2.08,0.3,Lumpy
405578,Mumbai,91,42,53.85,2.167,0.424,2.31,1.07,Intermittent
405587,Bengaluru,91,42,53.85,2.167,0.236,51.33,23.69,Intermittent
405587,Delhi,91,57,37.36,1.596,0.396,98.63,61.78,Intermittent
405587,HR-NCR,91,52,42.86,1.75,0.395,46.38,26.51,Intermittent
405587,Mumbai,91,37,59.34,2.459,0.37,11.05,4.49,Intermittent
405591,Bengaluru,91,40,56.04,2.275,0.216,9.57,4.21,Intermittent
405591,Delhi,91,57,37.36,1.596,0.426,29.46,18.45,Intermittent
405591,HR-NCR,91,43,52.75,2.116,0.298,12.51,5.91,Intermittent
405591,Mumbai,91,37,59.34,2.459,0.492,4.32,1.76,Lumpy
405595,Bengaluru,91,39,57.14,2.333,0.256,37.15,15.92,Intermittent
405595,Delhi,91,46,49.45,1.978,0.614,100.57,50.84,Lumpy
405595,HR-NCR,91,41,54.95,2.22,0.5,41.95,18.9,Lumpy
405595,Mumbai,91,46,49.45,1.978,0.283,14.35,7.25,Intermittent
405596,Bengaluru,91,26,71.43,3.5,0.71,34.73,9.92,Lumpy
405596,Delhi,91,27,70.33,3.37,0.175,39.07,11.59,Intermittent
405596,HR-NCR,91,25,72.53,3.64,0.155,34.8,9.56,Intermittent
405596,Mumbai,91,29,68.13,3.138,0.037,55.48,17.68,Intermittent
405599,Bengaluru,91,38,58.24,2.395,0.295,27.03,11.29,Intermittent
405599,Delhi,91,58,36.26,1.569,0.631,110.67,70.54,Lumpy
405599,HR-NCR,91,52,42.86,1.75,0.444,49.25,28.14,Intermittent
405601,Bengaluru,91,38,58.24,2.395,0.416,9.08,3.79,Intermittent
405601,Delhi,91,58,36.26,1.569,0.85,41.76,26.62,Lumpy
405601,HR-NCR,91,50,45.05,1.82,0.596,14.4,7.91,Lumpy
405601,Mumbai,91,55,39.56,1.655,0.491,7.75,4.68,Lumpy
405603,Delhi,91,2,97.8,45.5,0.111,1.5,0.03,Intermittent
405603,HR-NCR,91,4,95.6,22.75,0.0,1.0,0.04,Intermittent
405603,Mumbai,91,15,83.52,6.067,0.275,1.33,0.22,Intermittent
405605,Delhi,91,5,94.51,18.2,0.058,18.2,1.0,Intermittent
405605,HR-NCR,91,5,94.51,18.2,0.217,9.0,0.49,Intermittent
405605,Mumbai,91,5,94.51,18.2,0.287,10.4,0.57,Intermittent
405606,Bengaluru,91,36,60.44,2.528,0.301,10.44,4.13,Intermittent
405606,Delhi,91,42,53.85,2.167,0.767,15.81,7.3,Lumpy
405606,HR-NCR,91,25,72.53,3.64,0.486,11.08,3.04,Intermittent
405606,Mumbai,91,44,51.65,2.068,0.452,10.8,5.22,Intermittent
405624,Delhi,91,21,76.92,4.333,0.214,59.05,13.63,Intermittent
405624,HR-NCR,91,19,79.12,4.789,0.393,31.58,6.59,Intermittent
405624,Mumbai,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
405674,Bengaluru,91,30,67.03,3.033,0.396,11.93,3.93,Intermittent
405682,Bengaluru,91,34,62.64,2.676,0.746,5.26,1.97,Lumpy
405682,Delhi,91,54,40.66,1.685,0.638,6.81,4.04,Lumpy
405682,HR-NCR,91,42,53.85,2.167,0.47,2.79,1.29,Intermittent
405682,Mumbai,91,31,65.93,2.935,0.24,1.61,0.55,Intermittent
405683,Bengaluru,91,15,83.52,6.067,0.829,2.73,0.45,Lumpy
405683,Delhi,91,24,73.63,3.792,0.488,1.96,0.52,Intermittent
405683,HR-NCR,91,14,84.62,6.5,0.429,2.0,0.31,Intermittent
405683,Mumbai,91,21,76.92,4.333,0.357,2.0,0.46,Intermittent
405684,Bengaluru,91,29,68.13,3.138,0.448,2.24,0.71,Intermittent
405684,Delhi,91,53,41.76,1.717,0.469,9.13,5.32,Intermittent
405684,HR-NCR,91,43,52.75,2.116,0.419,3.98,1.88,Intermittent
405684,Mumbai,91,33,63.74,2.758,0.381,2.15,0.78,Intermittent
405685,Bengaluru,91,34,62.64,2.676,0.439,3.71,1.38,Intermittent
405685,Delhi,91,57,37.36,1.596,0.565,7.54,4.73,Lumpy
405685,HR-NCR,91,44,51.65,2.068,0.591,4.68,2.26,Lumpy
405685,Mumbai,91,48,47.25,1.896,0.596,3.23,1.7,Lumpy
405686,Delhi,91,5,94.51,18.2,0.026,18.2,1.0,Intermittent
405686,HR-NCR,91,5,94.51,18.2,0.08,3.6,0.2,Intermittent
405686,Mumbai,91,5,94.51,18.2,0.181,2.4,0.13,Intermittent
405691,Bengaluru,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
405691,Delhi,91,5,94.51,18.2,0.022,38.0,2.09,Intermittent
405691,HR-NCR,91,5,94.51,18.2,0.049,13.8,0.76,Intermittent
405691,Mumbai,91,5,94.51,18.2,0.155,7.0,0.38,Intermittent
405692,Bengaluru,91,3,96.7,30.333,0.125,1.33,0.04,Intermittent
405692,Delhi,91,40,56.04,2.275,0.474,6.65,2.92,Intermittent
405692,HR-NCR,91,27,70.33,3.37,0.3,3.74,1.11,Intermittent
405692,Mumbai,91,40,56.04,2.275,0.62,2.48,1.09,Lumpy
405693,Bengaluru,91,20,78.02,4.55,0.61,2.1,0.46,Lumpy
405693,Delhi,91,41,54.95,2.22,0.652,8.85,3.99,Lumpy
405693,HR-NCR,91,34,62.64,2.676,0.693,5.56,2.08,Lumpy
405693,Mumbai,91,43,52.75,2.116,0.461,3.07,1.45,Intermittent
405694,Bengaluru,91,33,63.74,2.758,0.344,2.73,0.99,Intermittent
405694,Delhi,91,51,43.96,1.784,0.444,7.73,4.33,Intermittent
405694,HR-NCR,91,44,51.65,2.068,0.464,3.48,1.68,Intermittent
405694,Mumbai,91,29,68.13,3.138,0.543,2.21,0.7,Lumpy
405785,Delhi,91,35,61.54,2.6,0.384,1.77,0.68,Intermittent
405785,HR-NCR,91,24,73.63,3.792,0.375,2.12,0.56,Intermittent
405785,Mumbai,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
405790,Delhi,91,23,74.73,3.957,0.482,2.3,0.58,Intermittent
405790,HR-NCR,91,18,80.22,5.056,0.605,1.61,0.32,Lumpy
405790,Mumbai,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
405794,Bengaluru,91,2,97.8,45.5,0.0,1.0,0.02,Intermittent
405794,Delhi,91,43,52.75,2.116,0.496,2.95,1.4,Lumpy
405794,HR-NCR,91,33,63.74,2.758,0.493,1.73,0.63,Lumpy
405794,Mumbai,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
405796,Delhi,91,15,83.52,6.067,0.259,1.4,0.23,Intermittent
405796,HR-NCR,91,14,84.62,6.5,0.383,1.29,0.2,Intermittent
405804,Bengaluru,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
405804,Delhi,91,17,81.32,5.353,0.171,1.65,0.31,Intermittent
405804,HR-NCR,91,24,73.63,3.792,0.42,2.17,0.57,Intermittent
405806,Bengaluru,91,71,21.98,1.282,0.086,219.27,171.08,Smooth
405806,Delhi,91,2,97.8,45.5,0.111,1.5,0.03,Intermittent
405806,HR-NCR,91,4,95.6,22.75,0.061,1.75,0.08,Intermittent
405806,Mumbai,91,71,21.98,1.282,0.133,118.83,92.71,Smooth
405818,Mumbai,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
405819,Bengaluru,91,59,35.16,1.542,0.399,2.58,1.67,Intermittent
405819,Delhi,91,39,57.14,2.333,0.582,2.21,0.95,Lumpy
405819,HR-NCR,91,13,85.71,7.0,0.269,1.92,0.27,Intermittent
405819,Mumbai,91,25,72.53,3.64,0.443,1.64,0.45,Intermittent
405820,Bengaluru,91,12,86.81,7.583,0.52,1.92,0.25,Lumpy
405820,Delhi,91,6,93.41,15.167,0.167,2.0,0.13,Intermittent
405820,HR-NCR,91,2,97.8,45.5,0.0,1.0,0.02,Intermittent
405820,Mumbai,91,7,92.31,13.0,0.0,1.0,0.08,Intermittent
405821,Delhi,91,36,60.44,2.528,0.533,4.22,1.67,Lumpy
405821,HR-NCR,91,28,69.23,3.25,0.357,2.71,0.84,Intermittent
405836,Bengaluru,91,17,81.32,5.353,0.176,2.0,0.37,Intermittent
405836,Delhi,91,37,59.34,2.459,0.288,5.38,2.19,Intermittent
405836,HR-NCR,91,26,71.43,3.5,0.698,2.62,0.75,Lumpy
405836,Mumbai,91,25,72.53,3.64,0.276,1.84,0.51,Intermittent
405838,Delhi,91,6,93.41,15.167,0.102,1.17,0.08,Intermittent
405838,HR-NCR,91,3,96.7,30.333,0.0,1.0,0.03,Intermittent
405838,Mumbai,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
405839,Bengaluru,91,62,31.87,1.468,0.38,3.13,2.13,Intermittent
405839,Delhi,91,71,21.98,1.282,0.307,6.56,5.12,Smooth
405839,HR-NCR,91,65,28.57,1.4,0.391,3.28,2.34,Intermittent
405839,Mumbai,91,24,73.63,3.792,0.444,2.21,0.58,Intermittent
405848,Delhi,91,6,93.41,15.167,0.102,1.17,0.08,Intermittent
405848,HR-NCR,91,5,94.51,18.2,0.111,1.2,0.07,Intermittent
405871,Bengaluru,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
405871,Delhi,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
405871,HR-NCR,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
405871,Mumbai,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
405872,Bengaluru,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
405872,Delhi,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
405872,HR-NCR,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
405872,Mumbai,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
405891,Bengaluru,91,23,74.73,3.957,0.194,2.91,0.74,Intermittent
405891,Delhi,91,28,69.23,3.25,0.18,13.71,4.22,Intermittent
405891,HR-NCR,91,26,71.43,3.5,0.147,7.38,2.11,Intermittent
405891,Mumbai,91,24,73.63,3.792,0.356,2.42,0.64,Intermittent
405894,Delhi,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
405894,HR-NCR,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
405894,Mumbai,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
405895,Delhi,91,2,97.8,45.5,0.0,1.0,0.02,Intermittent
405896,Bengaluru,91,45,50.55,2.022,0.241,26.8,13.25,Intermittent
405896,Delhi,91,45,50.55,2.022,0.356,58.51,28.93,Intermittent
405896,HR-NCR,91,40,56.04,2.275,0.328,34.77,15.29,Intermittent
405896,Mumbai,91,45,50.55,2.022,0.148,16.47,8.14,Intermittent
405897,Delhi,91,4,95.6,22.75,0.0,1.0,0.04,Intermittent
405897,HR-NCR,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
405899,Mumbai,91,6,93.41,15.167,0.102,1.17,0.08,Intermittent
405901,Mumbai,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
405920,Delhi,91,5,94.51,18.2,0.0,1.0,0.05,Intermittent
405920,HR-NCR,91,4,95.6,22.75,0.0,1.0,0.04,Intermittent
405920,Mumbai,91,8,91.21,11.375,0.222,1.5,0.13,Intermittent
405921,Delhi,91,6,93.41,15.167,0.0,1.0,0.07,Intermittent
405921,HR-NCR,91,12,86.81,7.583,0.219,1.33,0.18,Intermittent
405921,Mumbai,91,11,87.91,8.273,0.124,1.36,0.16,Intermittent
405934,Delhi,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
405935,Delhi,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
405936,HR-NCR,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
405937,HR-NCR,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
405938,Bengaluru,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
405940,HR-NCR,91,3,96.7,30.333,0.0,1.0,0.03,Intermittent
405941,Bengaluru,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
405945,Delhi,91,2,97.8,45.5,0.0,1.0,0.02,Intermittent
405946,Delhi,91,3,96.7,30.333,0.0,1.0,0.03,Intermittent
405946,HR-NCR,91,2,97.8,45.5,0.0,1.0,0.02,Intermittent
405947,Delhi,91,3,96.7,30.333,0.0,1.0,0.03,Intermittent
405947,HR-NCR,91,2,97.8,45.5,0.0,1.0,0.02,Intermittent
405948,Delhi,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
405977,Delhi,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
405977,HR-NCR,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
405980,HR-NCR,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
405987,Delhi,91,1,98.9,91.0,0.0,2.0,0.02,Intermittent
406003,Mumbai,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
406013,HR-NCR,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
406015,Delhi,91,8,91.21,11.375,0.0,1.0,0.09,Intermittent
406015,HR-NCR,91,3,96.7,30.333,0.0,1.0,0.03,Intermittent
406015,Mumbai,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
406016,Delhi,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
406016,Mumbai,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
406019,Bengaluru,91,71,21.98,1.282,0.228,9.76,7.62,Smooth
406019,Delhi,91,71,21.98,1.282,0.135,22.65,17.67,Smooth
406019,HR-NCR,91,71,21.98,1.282,0.195,11.04,8.62,Smooth
406019,Mumbai,91,63,30.77,1.444,0.377,5.25,3.64,Intermittent
406036,Mumbai,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
406055,Bengaluru,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
406055,Delhi,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
406055,HR-NCR,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
406055,Mumbai,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
406057,Bengaluru,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
406057,Delhi,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
406057,HR-NCR,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
406057,Mumbai,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
406066,Bengaluru,91,6,93.41,15.167,0.0,1.0,0.07,Intermittent
406066,Delhi,91,25,72.53,3.64,0.451,2.12,0.58,Intermittent
406066,HR-NCR,91,6,93.41,15.167,0.2,1.67,0.11,Intermittent
406066,Mumbai,91,8,91.21,11.375,0.0,1.0,0.09,Intermittent
406067,Bengaluru,91,8,91.21,11.375,0.086,1.12,0.1,Intermittent
406067,Delhi,91,24,73.63,3.792,0.604,2.0,0.53,Lumpy
406067,HR-NCR,91,4,95.6,22.75,0.0,1.0,0.04,Intermittent
406067,Mumbai,91,15,83.52,6.067,0.163,1.53,0.25,Intermittent
406068,Bengaluru,91,10,89.01,9.1,0.074,1.1,0.12,Intermittent
406068,Delhi,91,23,74.73,3.957,0.473,1.91,0.48,Intermittent
406068,HR-NCR,91,12,86.81,7.583,0.219,1.33,0.18,Intermittent
406068,Mumbai,91,19,79.12,4.789,0.188,1.26,0.26,Intermittent
406069,Bengaluru,91,7,92.31,13.0,0.26,1.43,0.11,Intermittent
406069,Delhi,91,4,95.6,22.75,0.0,1.0,0.04,Intermittent
406069,Mumbai,91,8,91.21,11.375,0.373,1.62,0.14,Intermittent
406070,Bengaluru,91,6,93.41,15.167,0.102,1.17,0.08,Intermittent
406070,Delhi,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
406070,Mumbai,91,10,89.01,9.1,0.224,1.4,0.15,Intermittent
406071,Bengaluru,91,7,92.31,13.0,0.123,1.29,0.1,Intermittent
406071,Delhi,91,3,96.7,30.333,0.167,2.0,0.07,Intermittent
406071,HR-NCR,91,1,98.9,91.0,0.0,2.0,0.02,Intermittent
406071,Mumbai,91,8,91.21,11.375,0.0,1.0,0.09,Intermittent
406072,Bengaluru,91,12,86.81,7.583,0.204,1.42,0.19,Intermittent
406072,Delhi,91,9,90.11,10.111,0.5,1.33,0.13,Lumpy
406072,Mumbai,91,5,94.51,18.2,0.529,2.2,0.12,Lumpy
406073,Delhi,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
406073,Mumbai,91,17,81.32,5.353,1.275,13.12,2.45,Lumpy
406118,Bengaluru,91,65,28.57,1.4,0.378,3.68,2.63,Intermittent
406118,Delhi,91,71,21.98,1.282,0.242,8.42,6.57,Smooth
406118,HR-NCR,91,70,23.08,1.3,0.272,4.84,3.73,Smooth
