product_id,total_rows,total_qty,total_revenue,first_date,last_date,active_days,num_cities,cities,num_months,months,min_price,max_price,avg_price,median_price,min_qty,max_qty,avg_qty,std_price,classification
463284,30,28.0,19202.0,2022-04-01,2022-06-11,25,4,"Bengaluru, Delhi, HR-NCR, Mumbai",3,"2022-06, 2022-05, 2022-04",595.0,771.0,683.4333333333333,670.0,0,1,0.9333333333333333,52.01835440882666,A_recurring_moderate_evidence
483347,30,41.0,1189.0,2022-05-13,2022-06-07,13,4,"Bengaluru, Delhi, HR-NCR, Mumbai",2,"2022-05, 2022-06",29.0,29.0,29.0,29.0,0,4,1.3666666666666667,0.0,A_recurring_moderate_evidence
480905,30,31.0,26708.0,2022-04-02,2022-05-21,21,1,HR-NCR,2,"2022-05, 2022-04",848.0,918.0,862.0,848.0,1,2,1.0333333333333334,28.478667152074042,A_recurring_moderate_evidence
436933,29,27.0,9423.0,2022-04-08,2022-07-10,21,4,"Bengaluru, Delhi, HR-NCR, Mumbai",4,"2022-07, 2022-06, 2022-05, 2022-04",349.0,349.0,349.0,349.0,0,1,0.9310344827586207,0.0,A_recurring_moderate_evidence
481363,28,25.0,1774.0,2022-04-10,2022-06-12,19,1,HR-NCR,3,"2022-06, 2022-04, 2022-05",60.0,80.0,70.03571428571429,67.0,0,1,0.8928571428571429,9.674258102886744,A_recurring_moderate_evidence
482107,28,29.0,17400.0,2022-04-08,2022-05-21,20,1,HR-NCR,2,"2022-04, 2022-05",600.0,600.0,600.0,600.0,1,2,1.0357142857142858,0.0,A_recurring_moderate_evidence
481557,28,27.0,3645.0,2022-04-02,2022-04-28,20,2,"Bengaluru, Mumbai",1,2022-04,135.0,135.0,135.0,135.0,0,1,0.9642857142857143,0.0,A_recurring_moderate_evidence
403903,28,30.0,5370.0,2022-05-01,2022-05-02,2,3,"Bengaluru, Delhi, Mumbai",1,2022-05,172.0,188.0,179.35714285714286,174.0,0,3,1.0714285714285714,7.098326801876858,A_recurring_moderate_evidence
484099,28,28.0,9043.0,2022-06-03,2022-06-19,15,3,"Bengaluru, HR-NCR, Mumbai",1,2022-06,295.0,324.0,322.9642857142857,324.0,1,1,1.0,5.480484858633794,A_recurring_moderate_evidence
458956,28,32.0,12720.0,2022-04-01,2022-06-11,22,2,"Bengaluru, Delhi",3,"2022-06, 2022-04, 2022-05",380.0,420.0,398.57142857142856,380.0,0,3,1.1428571428571428,20.314980007334814,A_recurring_moderate_evidence
484752,28,29.0,580.0,2022-06-10,2022-06-20,9,2,"Delhi, HR-NCR",1,2022-06,20.0,20.0,20.0,20.0,0,5,1.0357142857142858,0.0,A_recurring_moderate_evidence
391918,28,29.0,3024.0,2022-04-05,2022-06-19,22,4,"Bengaluru, Delhi, HR-NCR, Mumbai",3,"2022-06, 2022-04, 2022-05",84.0,169.0,104.67857142857143,93.0,1,2,1.0357142857142858,30.749951606620844,A_recurring_moderate_evidence
482140,27,26.0,6214.0,2022-04-03,2022-05-21,21,4,"Bengaluru, Delhi, HR-NCR, Mumbai",2,"2022-05, 2022-04",229.0,255.0,238.62962962962962,229.0,0,1,0.9629629629629629,12.794674818208694,A_recurring_moderate_evidence
482281,27,30.0,20910.0,2022-04-14,2022-05-21,18,3,"Bengaluru, Delhi, HR-NCR",2,"2022-05, 2022-04",697.0,697.0,697.0,697.0,1,2,1.1111111111111112,0.0,A_recurring_moderate_evidence
486035,27,29.0,3190.0,2022-06-03,2022-06-20,16,2,"Delhi, Mumbai",1,2022-06,110.0,110.0,110.0,110.0,1,2,1.0740740740740742,0.0,A_recurring_moderate_evidence
406888,27,28.0,5508.0,2022-05-03,2022-05-07,5,3,"Bengaluru, Delhi, HR-NCR",1,2022-05,195.0,197.0,196.74074074074073,197.0,1,2,1.037037037037037,0.5256931389634799,A_recurring_moderate_evidence
485012,27,27.0,2673.0,2022-06-01,2022-06-08,7,2,"Delhi, HR-NCR",1,2022-06,99.0,99.0,99.0,99.0,1,1,1.0,0.0,A_recurring_moderate_evidence
463283,27,26.0,14529.0,2022-04-03,2022-06-12,21,4,"Bengaluru, Delhi, HR-NCR, Mumbai",3,"2022-06, 2022-04, 2022-05",473.0,634.0,563.1851851851852,559.0,0,2,0.9629629629629629,39.52120855851862,A_recurring_moderate_evidence
431621,27,28.0,700.0,2022-05-07,2022-06-05,10,2,"Delhi, HR-NCR",2,"2022-05, 2022-06",25.0,25.0,25.0,25.0,0,2,1.037037037037037,0.0,A_recurring_moderate_evidence
482541,26,21.0,1269.0,2022-04-15,2022-05-19,13,2,"Bengaluru, Mumbai",2,"2022-05, 2022-04",59.0,69.0,60.15384615384615,59.0,0,2,0.8076923076923077,3.258125936084211,A_recurring_moderate_evidence
468239,26,26.0,11505.0,2022-04-07,2022-04-30,14,3,"Bengaluru, Delhi, Mumbai",1,2022-04,380.0,445.0,442.5,445.0,1,1,1.0,12.747548783981962,A_recurring_moderate_evidence
484114,26,29.0,10105.0,2022-05-19,2022-06-20,16,3,"Bengaluru, Delhi, HR-NCR",2,"2022-05, 2022-06",333.0,349.0,348.38461538461536,349.0,1,2,1.1153846153846154,3.1378581622109434,A_recurring_moderate_evidence
484228,26,27.0,6781.0,2022-05-19,2022-06-20,14,4,"Bengaluru, Delhi, HR-NCR, Mumbai",2,"2022-05, 2022-06",249.0,253.0,251.15384615384616,251.0,1,2,1.0384615384615385,0.7844645405527377,A_recurring_moderate_evidence
482288,26,26.0,2392.0,2022-04-10,2022-04-30,11,3,"Delhi, HR-NCR, Mumbai",1,2022-04,92.0,92.0,92.0,92.0,0,2,1.0,0.0,A_recurring_moderate_evidence
482286,25,23.0,2116.0,2022-04-19,2022-04-30,9,3,"Delhi, HR-NCR, Mumbai",1,2022-04,92.0,92.0,92.0,92.0,0,1,0.92,0.0,A_recurring_moderate_evidence
56864,25,24.0,6480.0,2022-04-13,2022-06-06,18,2,"Delhi, HR-NCR",3,"2022-04, 2022-05, 2022-06",270.0,270.0,270.0,270.0,0,1,0.96,0.0,A_recurring_moderate_evidence
479779,25,27.0,5052.0,2022-04-01,2022-06-08,19,2,"Delhi, HR-NCR",3,"2022-05, 2022-04, 2022-06",176.0,190.0,187.12,190.0,1,2,1.08,3.6891733491393444,A_recurring_moderate_evidence
466189,25,25.0,10250.0,2022-04-07,2022-06-17,23,3,"Delhi, HR-NCR, Mumbai",3,"2022-06, 2022-04, 2022-05",400.0,450.0,410.0,400.0,1,1,1.0,20.41241452319315,A_recurring_moderate_evidence
384948,25,26.0,5890.0,2022-04-01,2022-05-15,18,2,"Delhi, HR-NCR",2,"2022-04, 2022-05",131.0,299.0,225.0,165.0,0,2,1.04,71.62576352123585,A_recurring_moderate_evidence
484300,25,26.0,3484.0,2022-05-19,2022-06-20,15,4,"Bengaluru, Delhi, HR-NCR, Mumbai",2,"2022-05, 2022-06",116.0,140.0,133.84,138.0,1,2,1.04,8.716268314670753,A_recurring_moderate_evidence
483467,25,25.0,6525.0,2022-05-01,2022-05-15,6,4,"Bengaluru, Delhi, HR-NCR, Mumbai",1,2022-05,261.0,261.0,261.0,261.0,1,1,1.0,0.0,A_recurring_moderate_evidence
482916,24,45.0,450.0,2022-06-19,2022-07-10,3,2,"Delhi, HR-NCR",2,"2022-06, 2022-07",10.0,10.0,10.0,10.0,0,3,1.875,0.0,A_recurring_moderate_evidence
487179,24,26.0,11552.0,2022-07-01,2022-07-10,9,3,"Bengaluru, Delhi, Mumbai",1,2022-07,419.0,496.0,446.4166666666667,419.0,1,3,1.0833333333333333,35.74415934857374,A_recurring_moderate_evidence
480041,24,23.0,1355.0,2022-04-01,2022-05-21,19,1,Bengaluru,2,"2022-05, 2022-04",35.0,60.0,58.958333333333336,60.0,0,1,0.9583333333333334,5.103103630798288,A_recurring_moderate_evidence
483214,24,49.0,9898.0,2022-05-01,2022-05-02,2,2,"Bengaluru, Mumbai",1,2022-05,202.0,202.0,202.0,202.0,1,10,2.0416666666666665,0.0,A_recurring_moderate_evidence
484124,24,27.0,4677.0,2022-05-18,2022-06-19,15,3,"Bengaluru, Delhi, HR-NCR",2,"2022-05, 2022-06",173.0,175.0,173.25,173.0,1,2,1.125,0.531609533071194,A_recurring_moderate_evidence
482743,23,33.0,11814.0,2022-04-18,2022-04-30,11,1,HR-NCR,1,2022-04,358.0,358.0,358.0,358.0,1,5,1.434782608695652,0.0,B_low_frequency
407653,23,28.0,2803.0,2022-04-02,2022-05-11,17,3,"Delhi, HR-NCR, Mumbai",2,"2022-05, 2022-04",85.0,103.0,100.65217391304348,103.0,1,2,1.2173913043478262,4.867412002773453,A_recurring_moderate_evidence
437962,23,23.0,1594.0,2022-05-06,2022-06-18,16,2,"Delhi, HR-NCR",2,"2022-05, 2022-06",69.0,70.0,69.30434782608695,69.0,1,1,1.0,0.47047196889696385,A_recurring_moderate_evidence
5859,23,18.0,867.0,2022-04-01,2022-04-24,11,2,"Delhi, HR-NCR",1,2022-04,36.0,71.0,49.78260869565217,50.0,0,2,0.782608695652174,10.522514916031374,A_recurring_moderate_evidence
401961,23,22.0,17634.0,2022-04-02,2022-05-07,17,3,"Bengaluru, Delhi, Mumbai",2,"2022-05, 2022-04",750.0,813.0,802.0434782608696,813.0,0,1,0.9565217391304348,24.41586343654016,A_recurring_moderate_evidence
486014,23,25.0,6151.0,2022-06-02,2022-06-08,6,4,"Bengaluru, Delhi, HR-NCR, Mumbai",1,2022-06,243.0,247.0,246.1304347826087,247.0,1,2,1.0869565217391304,1.6869646713465996,A_recurring_moderate_evidence
481369,23,20.0,2902.0,2022-04-09,2022-06-20,21,1,HR-NCR,3,"2022-04, 2022-05, 2022-06",130.0,160.0,147.04347826086956,160.0,0,1,0.8695652173913043,15.110135854240255,A_recurring_moderate_evidence
414177,23,29.0,4427.0,2022-05-03,2022-05-21,13,3,"Delhi, HR-NCR, Mumbai",1,2022-05,151.0,155.0,152.69565217391303,152.0,1,3,1.2608695652173914,1.3292096971404965,A_recurring_moderate_evidence
402602,22,22.0,1100.0,2022-04-02,2022-04-13,11,1,Bengaluru,1,2022-04,50.0,50.0,50.0,50.0,1,1,1.0,0.0,B_low_frequency
429485,22,27.0,648.0,2022-06-01,2022-06-12,10,2,"Delhi, HR-NCR",1,2022-06,24.0,24.0,24.0,24.0,1,2,1.2272727272727273,0.0,A_recurring_moderate_evidence
357644,22,24.0,6053.0,2022-04-02,2022-05-21,16,2,"Delhi, HR-NCR",2,"2022-04, 2022-05",160.0,306.0,250.77272727272728,282.0,1,2,1.0909090909090908,55.862016926216825,A_recurring_moderate_evidence
483130,22,24.0,9506.0,2022-04-25,2022-06-01,15,4,"Bengaluru, Delhi, HR-NCR, Mumbai",3,"2022-05, 2022-04, 2022-06",388.0,485.0,396.8181818181818,388.0,1,3,1.0909090909090908,28.54175948732024,A_recurring_moderate_evidence
486032,21,23.0,2530.0,2022-06-07,2022-06-20,10,2,"Delhi, Mumbai",1,2022-06,110.0,110.0,110.0,110.0,1,2,1.0952380952380953,0.0,A_recurring_moderate_evidence
483221,21,25.0,3700.0,2022-05-01,2022-05-02,2,2,"Delhi, Mumbai",1,2022-05,148.0,148.0,148.0,148.0,1,4,1.1904761904761905,0.0,A_recurring_moderate_evidence
53485,21,21.0,3405.0,2022-05-06,2022-06-18,14,2,"Delhi, HR-NCR",2,"2022-05, 2022-06",155.0,165.0,162.14285714285714,165.0,1,1,1.0,4.6291004988627575,A_recurring_moderate_evidence
482758,21,21.0,6825.0,2022-04-16,2022-04-18,3,4,"Bengaluru, Delhi, HR-NCR, Mumbai",1,2022-04,325.0,325.0,325.0,325.0,0,2,1.0,0.0,A_recurring_moderate_evidence
470482,21,41.0,381.0,2022-04-03,2022-06-20,8,2,"Delhi, HR-NCR",3,"2022-04, 2022-05, 2022-06",7.0,20.0,10.0,8.0,1,5,1.9523809523809523,4.9899899799498595,A_recurring_moderate_evidence
458957,21,22.0,11570.0,2022-04-07,2022-06-12,15,4,"Bengaluru, Delhi, HR-NCR, Mumbai",3,"2022-06, 2022-04, 2022-05",470.0,560.0,525.2380952380952,540.0,1,2,1.0476190476190477,32.189912646518266,A_recurring_moderate_evidence
14244,21,21.0,6779.0,2022-04-01,2022-05-21,12,1,Mumbai,2,"2022-04, 2022-05",303.0,327.0,322.8095238095238,327.0,0,2,1.0,8.89729761005581,A_recurring_moderate_evidence
477817,21,22.0,5502.0,2022-05-01,2022-05-15,6,4,"Bengaluru, Delhi, HR-NCR, Mumbai",1,2022-05,231.0,261.0,251.0,261.0,1,2,1.0476190476190477,14.491376746189438,A_recurring_moderate_evidence
480253,20,18.0,2102.0,2022-04-09,2022-06-09,18,4,"Bengaluru, Delhi, HR-NCR, Mumbai",3,"2022-06, 2022-05, 2022-04",115.0,119.0,116.8,115.0,0,1,0.9,2.0416711421361624,A_recurring_moderate_evidence
403490,20,16.0,1008.0,2022-05-04,2022-05-13,5,3,"Delhi, HR-NCR, Mumbai",1,2022-05,52.0,149.0,67.6,64.0,0,2,0.8,19.464948253882305,A_recurring_moderate_evidence
406574,20,21.0,3225.0,2022-04-11,2022-04-27,11,2,"Bengaluru, Delhi",1,2022-04,151.0,154.0,153.55,154.0,1,2,1.05,1.0990426455975728,A_recurring_moderate_evidence
484122,20,20.0,8172.0,2022-05-21,2022-06-19,15,2,"Delhi, HR-NCR",2,"2022-06, 2022-05",408.0,413.0,408.6,408.0,1,1,1.0,1.5694450913417928,A_recurring_moderate_evidence
486034,20,20.0,2600.0,2022-06-03,2022-06-16,10,2,"Delhi, Mumbai",1,2022-06,130.0,130.0,130.0,130.0,1,1,1.0,0.0,A_recurring_moderate_evidence
457270,20,19.0,2310.0,2022-05-06,2022-06-15,12,2,"Delhi, HR-NCR",2,"2022-06, 2022-05",120.0,125.0,121.75,120.0,0,1,0.95,2.446802424647963,A_recurring_moderate_evidence
481364,20,18.0,2464.0,2022-04-10,2022-06-16,17,1,HR-NCR,3,"2022-04, 2022-05, 2022-06",120.0,150.0,135.2,137.0,0,1,0.9,15.20941536645882,A_recurring_moderate_evidence
485768,20,21.0,9168.0,2022-06-01,2022-07-06,8,3,"Bengaluru, Delhi, Mumbai",2,"2022-07, 2022-06",398.0,448.0,436.5,438.0,1,2,1.05,13.86969433883211,A_recurring_moderate_evidence
476913,19,20.0,1666.0,2022-04-02,2022-05-17,14,1,Mumbai,2,"2022-05, 2022-04",53.0,107.0,83.0,78.0,1,2,1.0526315789473684,18.648800974265818,A_recurring_moderate_evidence
400720,19,20.0,5640.0,2022-05-06,2022-05-21,11,1,Delhi,1,2022-05,282.0,282.0,282.0,282.0,1,2,1.0526315789473684,0.0,B_low_frequency
486036,19,19.0,2470.0,2022-06-03,2022-06-19,12,2,"Delhi, Mumbai",1,2022-06,130.0,130.0,130.0,130.0,1,1,1.0,0.0,A_recurring_moderate_evidence
482557,19,12.0,588.0,2022-04-15,2022-05-02,11,1,Mumbai,2,"2022-05, 2022-04",49.0,49.0,49.0,49.0,0,1,0.631578947368421,0.0,A_recurring_moderate_evidence
480906,19,20.0,17170.0,2022-04-03,2022-05-21,16,1,HR-NCR,2,"2022-05, 2022-04",848.0,918.0,859.0526315789474,848.0,1,2,1.0526315789473684,26.224402724287433,A_recurring_moderate_evidence
482518,19,19.0,1239.0,2022-04-17,2022-05-19,11,2,"Delhi, HR-NCR",2,"2022-04, 2022-05",65.0,67.0,65.21052631578948,65.0,1,1,1.0,0.6306035352846115,A_recurring_moderate_evidence
484329,19,20.0,1020.0,2022-05-14,2022-05-21,8,1,Mumbai,1,2022-05,51.0,51.0,51.0,51.0,1,2,1.0526315789473684,0.0,B_low_frequency
482741,19,27.0,12906.0,2022-04-18,2022-04-30,12,1,HR-NCR,1,2022-04,478.0,478.0,478.0,478.0,1,5,1.4210526315789473,0.0,B_low_frequency
481288,19,21.0,1575.0,2022-04-01,2022-05-03,10,2,"Delhi, HR-NCR",2,"2022-04, 2022-05",75.0,75.0,75.0,75.0,1,2,1.105263157894737,0.0,A_recurring_moderate_evidence
483132,18,18.0,7627.0,2022-04-24,2022-06-18,15,3,"Bengaluru, Delhi, Mumbai",3,"2022-05, 2022-04, 2022-06",405.0,472.0,423.72222222222223,405.0,1,1,1.0,26.32557592366059,A_recurring_moderate_evidence
483431,18,18.0,2376.0,2022-04-28,2022-05-21,12,4,"Bengaluru, Delhi, HR-NCR, Mumbai",2,"2022-05, 2022-04",132.0,132.0,132.0,132.0,1,1,1.0,0.0,A_recurring_moderate_evidence
457543,18,18.0,1782.0,2022-05-21,2022-06-14,9,2,"Delhi, HR-NCR",2,"2022-05, 2022-06",99.0,99.0,99.0,99.0,1,1,1.0,0.0,A_recurring_moderate_evidence
480040,18,20.0,700.0,2022-04-01,2022-05-14,12,1,Bengaluru,2,"2022-05, 2022-04",35.0,35.0,35.0,35.0,1,3,1.1111111111111112,0.0,A_recurring_moderate_evidence
477381,18,16.0,800.0,2022-04-01,2022-04-07,2,4,"Bengaluru, Delhi, HR-NCR, Mumbai",1,2022-04,50.0,50.0,50.0,50.0,0,2,0.8888888888888888,0.0,A_recurring_moderate_evidence
483422,18,18.0,2952.0,2022-04-27,2022-05-21,16,4,"Bengaluru, Delhi, HR-NCR, Mumbai",2,"2022-05, 2022-04",164.0,164.0,164.0,164.0,0,2,1.0,0.0,A_recurring_moderate_evidence
468291,18,21.0,3980.0,2022-04-09,2022-04-26,12,2,"Bengaluru, Mumbai",1,2022-04,180.0,190.0,189.44444444444446,190.0,1,2,1.1666666666666667,2.3570226039551594,A_recurring_moderate_evidence
406691,18,19.0,5092.0,2022-07-10,2022-07-10,1,2,"Delhi, HR-NCR",1,2022-07,268.0,268.0,268.0,268.0,1,2,1.0555555555555556,0.0,A_recurring_moderate_evidence
434439,18,19.0,8531.0,2022-06-04,2022-06-10,7,2,"Delhi, HR-NCR",1,2022-06,449.0,449.0,449.0,449.0,1,2,1.0555555555555556,0.0,A_recurring_moderate_evidence
480463,18,18.0,3213.0,2022-04-03,2022-06-15,14,1,Bengaluru,3,"2022-05, 2022-04, 2022-06",170.0,180.0,178.5,179.5,1,1,1.0,3.129555503112037,A_recurring_moderate_evidence
481365,17,17.0,2514.0,2022-04-08,2022-06-15,12,1,HR-NCR,3,"2022-04, 2022-05, 2022-06",130.0,160.0,147.88235294117646,160.0,1,1,1.0,14.941060675790297,A_recurring_moderate_evidence
447257,17,22.0,1980.0,2022-06-18,2022-06-20,3,1,Mumbai,1,2022-06,90.0,90.0,90.0,90.0,1,3,1.2941176470588236,0.0,B_low_frequency
394601,17,18.0,18375.0,2022-06-08,2022-07-08,8,1,Bengaluru,2,"2022-07, 2022-06",992.0,1023.0,1020.7058823529412,1023.0,1,2,1.0588235294117647,7.646606321453598,A_recurring_moderate_evidence
483429,17,16.0,1216.0,2022-04-30,2022-05-21,12,3,"Bengaluru, Delhi, Mumbai",2,"2022-05, 2022-04",76.0,76.0,76.0,76.0,0,1,0.9411764705882353,0.0,A_recurring_moderate_evidence
457911,17,18.0,7285.0,2022-05-18,2022-06-19,12,3,"Bengaluru, Delhi, HR-NCR",2,"2022-05, 2022-06",383.0,406.0,404.6470588235294,406.0,1,2,1.0588235294117647,5.578319375835659,A_recurring_moderate_evidence
105485,17,17.0,1681.0,2022-05-06,2022-05-13,7,2,"Delhi, HR-NCR",1,2022-05,81.0,100.0,98.88235294117646,100.0,1,1,1.0,4.608176875690326,A_recurring_moderate_evidence
428641,17,16.0,799.0,2022-05-06,2022-06-07,8,2,"Delhi, HR-NCR",2,"2022-05, 2022-06",49.0,50.0,49.94117647058823,50.0,0,1,0.9411764705882353,0.24253562503633327,A_recurring_moderate_evidence
477200,17,18.0,195884.0,2022-04-01,2022-06-17,8,4,"Bengaluru, Delhi, HR-NCR, Mumbai",3,"2022-05, 2022-04, 2022-06",9950.0,10999.0,10937.29411764706,10999.0,1,2,1.0588235294117647,254.41987066311333,A_recurring_moderate_evidence
477195,17,18.0,2700.0,2022-06-01,2022-06-18,10,1,HR-NCR,1,2022-06,150.0,150.0,150.0,150.0,1,2,1.0588235294117647,0.0,B_low_frequency
482619,16,15.0,9720.0,2022-04-22,2022-06-17,15,3,"Bengaluru, Delhi, Mumbai",3,"2022-05, 2022-04, 2022-06",648.0,648.0,648.0,648.0,0,1,0.9375,0.0,A_recurring_moderate_evidence
438385,16,16.0,3989.0,2022-04-08,2022-05-21,9,1,HR-NCR,2,"2022-05, 2022-04",249.0,250.0,249.3125,249.0,1,1,1.0,0.4787135538781701,A_recurring_moderate_evidence
482744,16,20.0,7160.0,2022-04-18,2022-04-30,9,1,HR-NCR,1,2022-04,358.0,358.0,358.0,358.0,1,3,1.25,0.0,B_low_frequency
485564,16,17.0,5117.0,2022-06-02,2022-06-10,9,4,"Bengaluru, Delhi, HR-NCR, Mumbai",1,2022-06,301.0,301.0,301.0,301.0,1,2,1.0625,0.0,A_recurring_moderate_evidence
351195,16,18.0,17594.0,2022-04-29,2022-05-21,10,1,HR-NCR,2,"2022-04, 2022-05",901.0,1073.0,976.25,901.0,1,2,1.125,88.12377658725256,A_recurring_moderate_evidence
379864,16,16.0,2269.0,2022-05-11,2022-07-08,12,3,"Delhi, HR-NCR, Mumbai",3,"2022-07, 2022-06, 2022-05",102.0,160.0,141.8125,160.0,1,1,1.0,27.585548752924968,A_recurring_moderate_evidence
484150,16,17.0,4987.0,2022-06-03,2022-06-20,10,3,"Delhi, HR-NCR, Mumbai",1,2022-06,293.0,296.0,293.375,293.0,1,2,1.0625,1.0246950765959604,A_recurring_moderate_evidence
484169,15,17.0,2282.0,2022-06-03,2022-06-17,10,3,"Bengaluru, Delhi, HR-NCR",1,2022-06,134.0,136.0,134.26666666666668,134.0,1,2,1.1333333333333333,0.7037315505489972,A_recurring_moderate_evidence
455224,15,27.0,1998.0,2022-05-01,2022-06-18,10,2,"Bengaluru, Mumbai",2,"2022-06, 2022-05",74.0,74.0,74.0,74.0,1,4,1.8,0.0,A_recurring_moderate_evidence
481250,15,8.0,1720.0,2022-04-01,2022-04-05,5,3,"Bengaluru, Delhi, Mumbai",1,2022-04,215.0,215.0,215.0,215.0,0,1,0.5333333333333333,0.0,A_recurring_moderate_evidence
439968,15,15.0,5970.0,2022-05-06,2022-05-10,4,1,Delhi,1,2022-05,398.0,398.0,398.0,398.0,1,1,1.0,0.0,B_low_frequency
480990,15,17.0,1319.0,2022-04-02,2022-05-17,13,3,"Delhi, HR-NCR, Mumbai",2,"2022-04, 2022-05",50.0,200.0,81.26666666666667,50.0,1,2,1.1333333333333333,61.64236329328194,A_recurring_moderate_evidence
428986,15,11.0,990.0,2022-05-06,2022-05-20,10,2,"Delhi, HR-NCR",1,2022-05,90.0,90.0,90.0,90.0,0,1,0.7333333333333333,0.0,A_recurring_moderate_evidence
428987,15,14.0,1256.0,2022-05-07,2022-06-10,12,1,Delhi,2,"2022-06, 2022-05",89.0,90.0,89.73333333333333,90.0,0,1,0.9333333333333333,0.4577377082170651,A_recurring_moderate_evidence
479050,15,17.0,3107.0,2022-04-19,2022-06-20,13,1,HR-NCR,2,"2022-06, 2022-04",160.0,190.0,181.8,190.0,1,3,1.1333333333333333,12.382014606447761,A_recurring_moderate_evidence
464080,15,15.0,15025.0,2022-06-11,2022-06-19,7,1,HR-NCR,1,2022-06,999.0,1009.0,1001.6666666666666,999.0,1,1,1.0,4.577377082170633,B_low_frequency
23463,15,14.0,3360.0,2022-06-01,2022-06-13,8,2,"Delhi, HR-NCR",1,2022-06,240.0,240.0,240.0,240.0,0,1,0.9333333333333333,0.0,A_recurring_moderate_evidence
425663,15,18.0,8404.0,2022-07-05,2022-07-07,3,2,"Delhi, HR-NCR",1,2022-07,465.0,467.0,466.8666666666667,467.0,1,3,1.2,0.5163977794943222,A_recurring_moderate_evidence
406689,15,18.0,4593.0,2022-07-10,2022-07-10,1,2,"Delhi, Mumbai",1,2022-07,165.0,268.0,255.8,268.0,1,3,1.2,26.26295598638617,A_recurring_moderate_evidence
67782,15,16.0,2723.0,2022-07-01,2022-07-08,4,1,HR-NCR,1,2022-07,170.0,171.0,170.2,170.0,1,2,1.0666666666666667,0.4140393356054122,B_low_frequency
485970,15,17.0,3574.0,2022-06-15,2022-07-08,10,1,Mumbai,2,"2022-07, 2022-06",200.0,239.0,211.2,203.0,1,2,1.1333333333333333,15.95171285025978,A_recurring_moderate_evidence
483219,14,15.0,1335.0,2022-06-01,2022-06-08,7,2,"Delhi, HR-NCR",1,2022-06,89.0,89.0,89.0,89.0,1,2,1.0714285714285714,0.0,A_recurring_moderate_evidence
428990,14,14.0,840.0,2022-05-06,2022-05-21,8,2,"Delhi, HR-NCR",1,2022-05,60.0,60.0,60.0,60.0,1,1,1.0,0.0,A_recurring_moderate_evidence
480850,14,13.0,988.0,2022-04-03,2022-05-15,10,1,Mumbai,2,"2022-05, 2022-04",76.0,76.0,76.0,76.0,0,1,0.9285714285714286,0.0,A_recurring_moderate_evidence
485653,14,16.0,8080.0,2022-06-01,2022-06-08,7,2,"Bengaluru, Delhi",1,2022-06,505.0,505.0,505.0,505.0,1,3,1.1428571428571428,0.0,A_recurring_moderate_evidence
476982,14,14.0,925.0,2022-04-01,2022-04-23,12,1,Mumbai,1,2022-04,53.0,83.0,66.07142857142857,65.0,1,1,1.0,8.704236684726368,B_low_frequency
483689,14,14.0,966.0,2022-05-07,2022-06-06,11,1,Mumbai,2,"2022-05, 2022-06",69.0,69.0,69.0,69.0,1,1,1.0,0.0,A_recurring_moderate_evidence
487155,14,15.0,7845.0,2022-07-02,2022-07-09,5,2,"Delhi, Mumbai",1,2022-07,494.0,580.0,525.0714285714286,494.0,1,2,1.0714285714285714,42.50694836542209,A_recurring_moderate_evidence
484140,14,14.0,1848.0,2022-05-19,2022-06-20,10,4,"Bengaluru, Delhi, HR-NCR, Mumbai",2,"2022-05, 2022-06",127.0,134.0,132.0,134.0,1,1,1.0,3.2816506165694705,A_recurring_moderate_evidence
486040,14,14.0,1820.0,2022-06-05,2022-06-20,9,2,"Delhi, Mumbai",1,2022-06,130.0,130.0,130.0,130.0,1,1,1.0,0.0,A_recurring_moderate_evidence
484241,14,18.0,2054.0,2022-05-21,2022-06-17,11,2,"Delhi, Mumbai",2,"2022-06, 2022-05",114.0,116.0,114.14285714285714,114.0,1,3,1.2857142857142858,0.5345224838248505,A_recurring_moderate_evidence
457465,14,14.0,1498.0,2022-05-07,2022-07-10,13,2,"Delhi, HR-NCR",3,"2022-06, 2022-05, 2022-07",73.0,110.0,107.0,110.0,1,1,1.0,9.79795897113271,A_recurring_moderate_evidence
355054,14,14.0,1013.0,2022-05-21,2022-06-02,3,2,"Delhi, HR-NCR",2,"2022-06, 2022-05",66.0,75.0,72.35714285714286,75.0,1,1,1.0,3.934211735280903,A_recurring_moderate_evidence
233816,14,12.0,588.0,2022-04-10,2022-06-15,9,1,Mumbai,3,"2022-05, 2022-04, 2022-06",49.0,49.0,49.0,49.0,0,1,0.8571428571428571,0.0,A_recurring_moderate_evidence
424300,13,11.0,2181.0,2022-04-15,2022-05-06,10,4,"Bengaluru, Delhi, HR-NCR, Mumbai",2,"2022-05, 2022-04",171.0,317.0,197.07692307692307,189.0,0,1,0.8461538461538461,36.53414279470082,A_recurring_moderate_evidence
468117,13,17.0,2856.0,2022-05-01,2022-06-19,7,4,"Bengaluru, Delhi, HR-NCR, Mumbai",2,"2022-06, 2022-05",168.0,168.0,168.0,168.0,1,4,1.3076923076923077,0.0,A_recurring_moderate_evidence
405838,13,11.0,396.0,2022-04-29,2022-06-20,12,3,"Delhi, HR-NCR, Mumbai",3,"2022-06, 2022-04, 2022-05",36.0,36.0,36.0,36.0,0,1,0.8461538461538461,0.0,A_recurring_moderate_evidence
