product_id,city_name,mean_daily_demand,std_daily_demand,active_days_in_window,unit_cost,cost_data_status,lead_time_days_param,target_service_level_param,lead_time_demand,safety_stock,reorder_point,target_stock_level,lead_time_source,service_level_source
467653,Delhi,266.55,109.05,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,799.6500000000001,311,1111,2977,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
455780,Delhi,265.9,50.05,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,797.6999999999999,143,941,2802,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
362191,Delhi,265.7,75.39,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,797.0999999999999,215,1013,2872,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
401282,Delhi,265.15,204.95,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,795.4499999999999,584,1380,3236,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
242283,Delhi,264.6,34.87,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,793.8000000000001,100,894,2746,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
221973,Delhi,264.6,39.99,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,793.8000000000001,114,908,2760,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
487659,Delhi,264.5,71.96,10,0.012,Tier_1_Product_City_Median,3,0.95,793.5,206,1000,2851,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
97250,Delhi,264.15,75.82,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,792.4499999999999,217,1010,2859,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
10974,Delhi,263.9,57.8,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,791.6999999999999,165,957,2804,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
1,Delhi,262.0,54.31,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,786.0,155,941,2775,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
240847,Bengaluru,261.85,27.17,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,785.5500000000001,78,864,2697,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
383252,Delhi,261.45,50.43,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,784.3499999999999,144,929,2759,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
403776,Delhi,260.7,57.78,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,782.0999999999999,165,948,2772,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
477789,Delhi,260.6,68.59,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,781.8000000000001,196,978,2802,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
366712,Delhi,260.33,144.91,3,,ORIGINAL_VALID_IN_MASTER,3,0.95,780.99,413,1194,3017,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
467655,HR-NCR,259.6,45.84,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,778.8000000000001,131,910,2727,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
4926,Delhi,257.9,85.61,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,773.6999999999999,244,1018,2823,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
339179,Bengaluru,257.85,179.38,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,773.5500000000001,512,1286,3091,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
467648,Bengaluru,257.8,62.79,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,773.4000000000001,179,953,2757,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
191,Bengaluru,257.1,60.16,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,771.3000000000001,172,944,2743,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
486018,HR-NCR,257.0,66.55,10,,UNRESOLVED_NO_HISTORY,3,0.95,771.0,190,961,2760,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
18403,Delhi,256.8,61.88,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,770.4000000000001,177,948,2745,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
23691,Delhi,256.45,56.97,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,769.3499999999999,163,933,2728,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
122263,Delhi,256.4,164.37,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,769.1999999999999,469,1239,3033,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
357316,Delhi,256.05,76.56,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,768.1500000000001,219,988,2780,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
339179,HR-NCR,255.2,80.82,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,765.5999999999999,231,997,2783,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
389703,Delhi,254.7,125.93,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,764.0999999999999,359,1124,2906,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
355012,Bengaluru,253.55,43.72,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,760.6500000000001,125,886,2661,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
479964,HR-NCR,253.5,97.61,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,760.5,279,1040,2814,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
389719,Delhi,253.25,57.74,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,759.75,165,925,2698,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
364177,Delhi,252.95,63.16,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,758.8499999999999,180,939,2710,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
484064,Bengaluru,251.9,53.11,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,755.7,152,908,2671,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
368445,HR-NCR,251.4,33.88,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,754.2,97,852,2611,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
329500,Mumbai,250.95,113.06,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,752.8499999999999,323,1076,2833,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
482620,Delhi,250.8,150.02,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,752.4000000000001,428,1181,2936,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
3471,HR-NCR,250.5,41.22,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,751.5,118,870,2623,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
11006,HR-NCR,250.45,41.68,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,751.3499999999999,119,871,2624,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
389699,Delhi,250.15,35.91,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,750.45,103,854,2605,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
19469,HR-NCR,250.05,68.28,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,750.1500000000001,195,946,2696,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
3885,Bengaluru,249.9,55.53,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,749.7,159,909,2658,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
389700,Delhi,249.4,51.79,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,748.2,148,897,2642,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
392931,Delhi,249.1,51.21,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,747.3,146,894,2637,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
39493,HR-NCR,246.95,58.33,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,740.8499999999999,167,908,2637,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
389686,Delhi,246.8,40.98,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,740.4000000000001,117,858,2585,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
48058,Delhi,246.8,68.11,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,740.4000000000001,195,936,2663,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
196281,Delhi,246.7,32.35,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,740.0999999999999,93,834,2560,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
577,Delhi,246.65,25.73,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,739.95,74,814,2541,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
439697,Delhi,246.6,120.92,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,739.8,345,1085,2811,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
480044,Delhi,246.45,66.64,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,739.3499999999999,190,930,2655,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
217614,Mumbai,245.8,42.05,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,737.4000000000001,120,858,2578,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
467644,Bengaluru,245.75,42.37,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,737.25,121,859,2579,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
81953,HR-NCR,245.55,31.88,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,736.6500000000001,91,828,2547,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
428741,Delhi,244.7,45.73,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,734.0999999999999,131,866,2578,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
18841,HR-NCR,243.8,59.92,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,731.4000000000001,171,903,2609,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
279485,Delhi,243.75,58.84,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,731.25,168,900,2606,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
179,HR-NCR,243.05,35.52,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,729.1500000000001,102,832,2533,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
169812,HR-NCR,242.95,53.4,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,728.8499999999999,153,882,2583,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
478702,Bengaluru,242.25,21.77,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,726.75,63,790,2486,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
421747,Bengaluru,241.7,62.26,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,725.0999999999999,178,904,2595,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
127083,Delhi,241.55,37.94,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,724.6500000000001,109,834,2525,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
73577,HR-NCR,241.15,42.55,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,723.45,122,846,2534,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
253317,Mumbai,240.7,64.76,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,722.0999999999999,185,908,2592,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
299078,Delhi,240.65,51.07,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,721.95,146,868,2553,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
57435,Delhi,240.4,109.35,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,721.2,312,1034,2716,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
114233,Bengaluru,240.1,32.23,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,720.3,92,813,2493,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
11299,Bengaluru,240.05,125.3,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,720.1500000000001,358,1079,2759,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
168,HR-NCR,240.05,44.71,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,720.1500000000001,128,849,2529,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
3924,Bengaluru,240.0,32.12,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,720.0,92,812,2492,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
487714,Mumbai,239.9,47.2,10,,ORIGINAL_VALID_IN_MASTER,3,0.95,719.7,135,855,2534,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
18401,Delhi,239.4,49.95,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,718.2,143,862,2537,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
369742,Bengaluru,239.15,30.79,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,717.45,88,806,2480,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
10697,Delhi,238.45,57.21,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,715.3499999999999,164,880,2549,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
383401,Delhi,238.1,54.43,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,714.3,156,871,2537,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
477483,Delhi,237.65,42.11,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,712.95,120,833,2497,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
369013,Delhi,237.2,64.06,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,711.5999999999999,183,895,2555,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
486339,Bengaluru,236.72,101.45,18,,ORIGINAL_VALID_IN_MASTER,3,0.95,710.16,290,1001,2658,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
233518,Delhi,236.2,146.18,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,708.5999999999999,417,1126,2779,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
392399,Delhi,235.63,116.08,8,,ORIGINAL_VALID_IN_MASTER,3,0.95,706.89,331,1038,2688,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
23379,Bengaluru,235.5,28.83,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,706.5,83,790,2438,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
4943,Mumbai,235.45,46.65,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,706.3499999999999,133,840,2488,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
15364,Bengaluru,235.0,34.0,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,705.0,97,802,2447,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
27064,Delhi,234.8,59.12,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,704.4000000000001,169,874,2517,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
225254,Delhi,234.77,56.6,13,,ORIGINAL_VALID_IN_MASTER,3,0.95,704.3100000000001,162,867,2510,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
399908,HR-NCR,234.6,29.53,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,703.8,85,789,2431,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
443549,Delhi,234.1,53.59,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,702.3,153,856,2494,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
487713,HR-NCR,232.8,73.98,10,,ORIGINAL_VALID_IN_MASTER,3,0.95,698.4000000000001,211,910,2539,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
357316,HR-NCR,232.55,65.32,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,697.6500000000001,187,885,2513,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
369007,Delhi,232.5,74.16,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,697.5,212,910,2537,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
483248,Delhi,232.0,179.41,3,,ORIGINAL_VALID_IN_MASTER,3,0.95,696.0,512,1208,2832,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
265382,Delhi,232.0,148.13,3,,ORIGINAL_VALID_IN_MASTER,3,0.95,696.0,423,1119,2743,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
307780,Delhi,231.94,165.81,18,,ORIGINAL_VALID_IN_MASTER,3,0.95,695.8199999999999,473,1169,2793,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
455587,Delhi,231.9,81.76,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,695.7,233,929,2552,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
389843,Delhi,231.7,47.18,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,695.0999999999999,135,831,2452,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
82218,Delhi,231.0,41.2,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,693.0,118,811,2428,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
67352,Delhi,230.85,40.71,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,692.55,116,809,2425,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
445281,Delhi,230.15,36.2,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,690.45,104,795,2406,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
312,Bengaluru,229.95,93.78,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,689.8499999999999,268,958,2568,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
484056,Delhi,229.6,51.16,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,688.8,146,835,2442,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
445188,Delhi,229.4,71.69,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,688.2,205,894,2499,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
329549,HR-NCR,229.05,81.72,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,687.1500000000001,233,921,2524,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
481202,Bengaluru,228.2,35.8,10,,ORIGINAL_VALID_IN_MASTER,3,0.95,684.5999999999999,103,788,2385,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
18857,HR-NCR,228.05,45.6,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,684.1500000000001,130,815,2411,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
467651,Bengaluru,228.0,45.9,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,684.0,131,815,2411,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
329549,Bengaluru,227.65,33.49,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,682.95,96,779,2373,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
446729,Delhi,227.4,39.7,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,682.2,114,797,2388,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
388638,HR-NCR,227.3,88.31,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,681.9000000000001,252,934,2525,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
605,HR-NCR,226.35,47.88,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,679.05,137,817,2401,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
483694,Mumbai,225.5,57.05,4,,ORIGINAL_VALID_IN_MASTER,3,0.95,676.5,163,840,2418,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
207832,Delhi,224.65,169.35,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,673.95,483,1157,2730,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
311059,Delhi,224.4,94.03,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,673.2,268,942,2512,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
18546,Mumbai,224.1,50.13,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,672.3,143,816,2384,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
421687,Delhi,223.8,50.6,10,,ORIGINAL_VALID_IN_MASTER,3,0.95,671.4000000000001,145,817,2383,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
45377,HR-NCR,223.3,43.4,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,669.9000000000001,124,794,2357,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
487707,Delhi,223.1,27.89,10,,ORIGINAL_VALID_IN_MASTER,3,0.95,669.3,80,750,2311,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
439959,Delhi,223.0,103.84,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,669.0,296,965,2526,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
403219,Delhi,222.8,58.3,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,668.4000000000001,167,836,2395,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
37078,Bengaluru,222.4,58.4,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,667.2,167,835,2391,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
